[ 0.00234189  0.99765811]
[ 0.38316972  0.61683028]
[ 0.38317192  0.61682808]
[ 0.38317771  0.61682229]
[ 0.38319672  0.61680328]
[ 0.38319689  0.61680311]
[ 0.3831981  0.6168019]
[ 0.38320034  0.61679966]
[ 0.38320306  0.61679694]
[ 0.38320632  0.61679368]
[ 0.38321209  0.61678791]
[ 0.38321305  0.61678695]
[ 0.38321479  0.61678521]
[ 0.38321584  0.61678416]
[ 0.38321701  0.61678299]
[ 0.38322297  0.61677703]
[ 0.38322321  0.61677679]
[ 0.38322993  0.61677007]
[ 0.38323001  0.61676999]
[ 0.38323429  0.61676571]
[ 0.3832384  0.6167616]
[ 0.38324545  0.61675455]
[ 0.38324787  0.61675213]
[ 0.38324867  0.61675133]
[ 0.38325171  0.61674829]
[ 0.38325522  0.61674478]
[ 0.38326038  0.61673962]
[ 0.38326796  0.61673204]
[ 0.38326916  0.61673084]
[ 0.38327109  0.61672891]
[ 0.38327394  0.61672606]
[ 0.383275  0.616725]
[ 0.38327528  0.61672472]
[ 0.38328245  0.61671755]
[ 0.38328307  0.61671693]
[ 0.38328477  0.61671523]
[ 0.38328533  0.61671467]
[ 0.38328818  0.61671182]
[ 0.38328953  0.61671047]
[ 0.38328996  0.61671004]
[ 0.38329856  0.61670144]
[ 0.38329979  0.61670021]
[ 0.38330237  0.61669763]
[ 0.38330404  0.61669596]
[ 0.38332119  0.61667881]
[ 0.3833258  0.6166742]
[ 0.38332675  0.61667325]
[ 0.38332732  0.61667268]
[ 0.38332903  0.61667097]
[ 0.38333506  0.61666494]
[ 0.38333967  0.61666033]
[ 0.38333996  0.61666004]
[ 0.38334083  0.61665917]
[ 0.38334087  0.61665913]
[ 0.38334549  0.61665451]
[ 0.38334617  0.61665383]
[ 0.38334937  0.61665063]
[ 0.38336724  0.61663276]
[ 0.38337068  0.61662932]
[ 0.38337588  0.61662412]
[ 0.38338609  0.61661391]
[ 0.38338711  0.61661289]
[ 0.38339549  0.61660451]
[ 0.3833958  0.6166042]
[ 0.38339768  0.61660232]
[ 0.3833997  0.6166003]
[ 0.38340506  0.61659494]
[ 0.38340581  0.61659419]
[ 0.3834194  0.6165806]
[ 0.38342348  0.61657652]
[ 0.38342359  0.61657641]
[ 0.38342424  0.61657576]
[ 0.3834333  0.6165667]
[ 0.38344088  0.61655912]
[ 0.38344151  0.61655849]
[ 0.38344509  0.61655491]
[ 0.38344837  0.61655163]
[ 0.38344917  0.61655083]
[ 0.38345938  0.61654062]
[ 0.38346244  0.61653756]
[ 0.38346369  0.61653631]
[ 0.38346782  0.61653218]
[ 0.38346923  0.61653077]
[ 0.38347254  0.61652746]
[ 0.38348295  0.61651705]
[ 0.38348354  0.61651646]
[ 0.38348729  0.61651271]
[ 0.38348962  0.61651038]
[ 0.38349616  0.61650384]
[ 0.3834989  0.6165011]
[ 0.38350119  0.61649881]
[ 0.38351003  0.61648997]
[ 0.38352212  0.61647788]
[ 0.38352648  0.61647352]
[ 0.38352795  0.61647205]
[ 0.38352904  0.61647096]
[ 0.38353363  0.61646637]
[ 0.38354376  0.61645624]
[ 0.38354795  0.61645205]
[ 0.38354828  0.61645172]
[ 0.38355598  0.61644402]
[ 0.38355916  0.61644084]
[ 0.38356469  0.61643531]
[ 0.38356512  0.61643488]
[ 0.38356531  0.61643469]
[ 0.38356849  0.61643151]
[ 0.38358563  0.61641437]
[ 0.38358594  0.61641406]
[ 0.38358628  0.61641372]
[ 0.38358982  0.61641018]
[ 0.3835932  0.6164068]
[ 0.38359334  0.61640666]
[ 0.38359386  0.61640614]
[ 0.3835976  0.6164024]
[ 0.38360368  0.61639632]
[ 0.38360505  0.61639495]
[ 0.38360704  0.61639296]
[ 0.38360824  0.61639176]
[ 0.38361105  0.61638895]
[ 0.38361267  0.61638733]
[ 0.38361299  0.61638701]
[ 0.38361365  0.61638635]
[ 0.3836149  0.6163851]
[ 0.38361678  0.61638322]
[ 0.38362982  0.61637018]
[ 0.38363877  0.61636123]
[ 0.38364179  0.61635821]
[ 0.38364688  0.61635312]
[ 0.38365392  0.61634608]
[ 0.38365424  0.61634576]
[ 0.38365491  0.61634509]
[ 0.38366109  0.61633891]
[ 0.38366775  0.61633225]
[ 0.38368174  0.61631826]
[ 0.38368544  0.61631456]
[ 0.38368952  0.61631048]
[ 0.38369706  0.61630294]
[ 0.38369887  0.61630113]
[ 0.38370623  0.61629377]
[ 0.38371158  0.61628842]
[ 0.38371486  0.61628514]
[ 0.38371815  0.61628185]
[ 0.38371819  0.61628181]
[ 0.38372012  0.61627988]
[ 0.38372723  0.61627277]
[ 0.38373021  0.61626979]
[ 0.38373088  0.61626912]
[ 0.3837325  0.6162675]
[ 0.38374046  0.61625954]
[ 0.38374403  0.61625597]
[ 0.38374745  0.61625255]
[ 0.38374861  0.61625139]
[ 0.38375844  0.61624156]
[ 0.38376384  0.61623616]
[ 0.38376599  0.61623401]
[ 0.38376738  0.61623262]
[ 0.38376738  0.61623262]
[ 0.38378027  0.61621973]
[ 0.38378507  0.61621493]
[ 0.38379314  0.61620686]
[ 0.38379472  0.61620528]
[ 0.38380709  0.61619291]
[ 0.38381085  0.61618915]
[ 0.38381703  0.61618297]
[ 0.38382639  0.61617361]
[ 0.3838284  0.6161716]
[ 0.38383469  0.61616531]
[ 0.38383687  0.61616313]
[ 0.38384209  0.61615791]
[ 0.38385064  0.61614936]
[ 0.38385273  0.61614727]
[ 0.38385456  0.61614544]
[ 0.38385466  0.61614534]
[ 0.38385764  0.61614236]
[ 0.38385992  0.61614008]
[ 0.38386141  0.61613859]
[ 0.3838643  0.6161357]
[ 0.38386446  0.61613554]
[ 0.38388587  0.61611413]
[ 0.38388605  0.61611395]
[ 0.38389663  0.61610337]
[ 0.38389664  0.61610336]
[ 0.38391592  0.61608408]
[ 0.38391757  0.61608243]
[ 0.38392189  0.61607811]
[ 0.38392199  0.61607801]
[ 0.38392523  0.61607477]
[ 0.38392589  0.61607411]
[ 0.38392975  0.61607025]
[ 0.38393189  0.61606811]
[ 0.38393413  0.61606587]
[ 0.38394013  0.61605987]
[ 0.38394602  0.61605398]
[ 0.38395173  0.61604827]
[ 0.38395437  0.61604563]
[ 0.38396003  0.61603997]
[ 0.38396328  0.61603672]
[ 0.3839723  0.6160277]
[ 0.38398317  0.61601683]
[ 0.38398541  0.61601459]
[ 0.38398664  0.61601336]
[ 0.3839877  0.6160123]
[ 0.38398819  0.61601181]
[ 0.38399348  0.61600652]
[ 0.38399451  0.61600549]
[ 0.38399645  0.61600355]
[ 0.38399705  0.61600295]
[ 0.38399767  0.61600233]
[ 0.38399946  0.61600054]
[ 0.38400208  0.61599792]
[ 0.3840032  0.6159968]
[ 0.38400853  0.61599147]
[ 0.38401468  0.61598532]
[ 0.38401558  0.61598442]
[ 0.38401694  0.61598306]
[ 0.38402573  0.61597427]
[ 0.38402865  0.61597135]
[ 0.3840371  0.6159629]
[ 0.38405078  0.61594922]
[ 0.38405588  0.61594412]
[ 0.38405725  0.61594275]
[ 0.38405738  0.61594262]
[ 0.3840735  0.6159265]
[ 0.38407391  0.61592609]
[ 0.38407418  0.61592582]
[ 0.38407472  0.61592528]
[ 0.38407928  0.61592072]
[ 0.38408057  0.61591943]
[ 0.38408065  0.61591935]
[ 0.38408399  0.61591601]
[ 0.38408764  0.61591236]
[ 0.38410582  0.61589418]
[ 0.38411253  0.61588747]
[ 0.38411569  0.61588431]
[ 0.38412291  0.61587709]
[ 0.38412623  0.61587377]
[ 0.38412646  0.61587354]
[ 0.38412783  0.61587217]
[ 0.38413056  0.61586944]
[ 0.3841369  0.6158631]
[ 0.38414938  0.61585062]
[ 0.38415238  0.61584762]
[ 0.38415436  0.61584564]
[ 0.38415855  0.61584145]
[ 0.3841596  0.6158404]
[ 0.38416451  0.61583549]
[ 0.38418886  0.61581114]
[ 0.38419226  0.61580774]
[ 0.384193  0.615807]
[ 0.38419349  0.61580651]
[ 0.38420119  0.61579881]
[ 0.38420764  0.61579236]
[ 0.38421765  0.61578235]
[ 0.38421908  0.61578092]
[ 0.38422485  0.61577515]
[ 0.38422548  0.61577452]
[ 0.38423022  0.61576978]
[ 0.38424783  0.61575217]
[ 0.38425218  0.61574782]
[ 0.38425372  0.61574628]
[ 0.38426074  0.61573926]
[ 0.3842647  0.6157353]
[ 0.38426845  0.61573155]
[ 0.38427221  0.61572779]
[ 0.38427243  0.61572757]
[ 0.3842725  0.6157275]
[ 0.38428208  0.61571792]
[ 0.38428551  0.61571449]
[ 0.38428756  0.61571244]
[ 0.38429057  0.61570943]
[ 0.38430223  0.61569777]
[ 0.38430422  0.61569578]
[ 0.38430646  0.61569354]
[ 0.38430693  0.61569307]
[ 0.38430781  0.61569219]
[ 0.38430841  0.61569159]
[ 0.38430917  0.61569083]
[ 0.38431836  0.61568164]
[ 0.3843235  0.6156765]
[ 0.384326  0.615674]
[ 0.38432652  0.61567348]
[ 0.38433252  0.61566748]
[ 0.38433464  0.61566536]
[ 0.38435146  0.61564854]
[ 0.38435224  0.61564776]
[ 0.38436023  0.61563977]
[ 0.38437049  0.61562951]
[ 0.38437096  0.61562904]
[ 0.38438049  0.61561951]
[ 0.38438451  0.61561549]
[ 0.38439767  0.61560233]
[ 0.38441101  0.61558899]
[ 0.38441136  0.61558864]
[ 0.38441147  0.61558853]
[ 0.3844123  0.6155877]
[ 0.38442102  0.61557898]
[ 0.38442231  0.61557769]
[ 0.38442489  0.61557511]
[ 0.38442578  0.61557422]
[ 0.38442591  0.61557409]
[ 0.38442922  0.61557078]
[ 0.3844297  0.6155703]
[ 0.38443027  0.61556973]
[ 0.38443119  0.61556881]
[ 0.38443178  0.61556822]
[ 0.38444184  0.61555816]
[ 0.38444288  0.61555712]
[ 0.38444643  0.61555357]
[ 0.3844492  0.6155508]
[ 0.38445338  0.61554662]
[ 0.38445723  0.61554277]
[ 0.38445873  0.61554127]
[ 0.384464  0.615536]
[ 0.3844663  0.6155337]
[ 0.38446936  0.61553064]
[ 0.38447303  0.61552697]
[ 0.38447643  0.61552357]
[ 0.38447887  0.61552113]
[ 0.38448979  0.61551021]
[ 0.3844926  0.6155074]
[ 0.38449405  0.61550595]
[ 0.38450107  0.61549893]
[ 0.38450382  0.61549618]
[ 0.38451639  0.61548361]
[ 0.38451726  0.61548274]
[ 0.38452083  0.61547917]
[ 0.38452258  0.61547742]
[ 0.38452573  0.61547427]
[ 0.38453025  0.61546975]
[ 0.38453323  0.61546677]
[ 0.38453538  0.61546462]
[ 0.38453746  0.61546254]
[ 0.38454997  0.61545003]
[ 0.38455316  0.61544684]
[ 0.38456308  0.61543692]
[ 0.38456384  0.61543616]
[ 0.38456567  0.61543433]
[ 0.38456861  0.61543139]
[ 0.3845689  0.6154311]
[ 0.38457092  0.61542908]
[ 0.3845745  0.6154255]
[ 0.38458124  0.61541876]
[ 0.38458161  0.61541839]
[ 0.38458337  0.61541663]
[ 0.38458468  0.61541532]
[ 0.38458767  0.61541233]
[ 0.38458864  0.61541136]
[ 0.38459336  0.61540664]
[ 0.38459442  0.61540558]
[ 0.38459542  0.61540458]
[ 0.38459959  0.61540041]
[ 0.38461334  0.61538666]
[ 0.38461679  0.61538321]
[ 0.38461833  0.61538167]
[ 0.38462683  0.61537317]
[ 0.3846414  0.6153586]
[ 0.38465503  0.61534497]
[ 0.38465827  0.61534173]
[ 0.38465831  0.61534169]
[ 0.38466369  0.61533631]
[ 0.38466696  0.61533304]
[ 0.38467117  0.61532883]
[ 0.38467164  0.61532836]
[ 0.38467316  0.61532684]
[ 0.38467789  0.61532211]
[ 0.38468167  0.61531833]
[ 0.38468361  0.61531639]
[ 0.38469116  0.61530884]
[ 0.38469296  0.61530704]
[ 0.38469472  0.61530528]
[ 0.38470155  0.61529845]
[ 0.38470432  0.61529568]
[ 0.38470969  0.61529031]
[ 0.38471078  0.61528922]
[ 0.38471248  0.61528752]
[ 0.38471426  0.61528574]
[ 0.38471485  0.61528515]
[ 0.38471621  0.61528379]
[ 0.38471982  0.61528018]
[ 0.38472963  0.61527037]
[ 0.38473111  0.61526889]
[ 0.38473352  0.61526648]
[ 0.38474027  0.61525973]
[ 0.38474045  0.61525955]
[ 0.38474658  0.61525342]
[ 0.38475282  0.61524718]
[ 0.38475412  0.61524588]
[ 0.38475603  0.61524397]
[ 0.38475773  0.61524227]
[ 0.38476448  0.61523552]
[ 0.38476721  0.61523279]
[ 0.38476844  0.61523156]
[ 0.38477278  0.61522722]
[ 0.3847851  0.6152149]
[ 0.38479181  0.61520819]
[ 0.38480315  0.61519685]
[ 0.38481957  0.61518043]
[ 0.38482709  0.61517291]
[ 0.38482922  0.61517078]
[ 0.38483627  0.61516373]
[ 0.38483883  0.61516117]
[ 0.38484182  0.61515818]
[ 0.38484589  0.61515411]
[ 0.38485143  0.61514857]
[ 0.38485349  0.61514651]
[ 0.38485512  0.61514488]
[ 0.38485635  0.61514365]
[ 0.38485778  0.61514222]
[ 0.38485969  0.61514031]
[ 0.38486147  0.61513853]
[ 0.38487304  0.61512696]
[ 0.38487693  0.61512307]
[ 0.38488393  0.61511607]
[ 0.38488502  0.61511498]
[ 0.38488641  0.61511359]
[ 0.38489525  0.61510475]
[ 0.38490353  0.61509647]
[ 0.38490421  0.61509579]
[ 0.3849122  0.6150878]
[ 0.38491306  0.61508694]
[ 0.38491752  0.61508248]
[ 0.38493408  0.61506592]
[ 0.38494683  0.61505317]
[ 0.38494745  0.61505255]
[ 0.3849491  0.6150509]
[ 0.3849511  0.6150489]
[ 0.38495424  0.61504576]
[ 0.38495671  0.61504329]
[ 0.38495782  0.61504218]
[ 0.38496542  0.61503458]
[ 0.38497675  0.61502325]
[ 0.38498205  0.61501795]
[ 0.38498253  0.61501747]
[ 0.38498341  0.61501659]
[ 0.3849872  0.6150128]
[ 0.38498843  0.61501157]
[ 0.38500643  0.61499357]
[ 0.38501311  0.61498689]
[ 0.38501876  0.61498124]
[ 0.3850237  0.6149763]
[ 0.38502452  0.61497548]
[ 0.38502789  0.61497211]
[ 0.38503232  0.61496768]
[ 0.38503305  0.61496695]
[ 0.38503694  0.61496306]
[ 0.38503967  0.61496033]
[ 0.38504859  0.61495141]
[ 0.38506531  0.61493469]
[ 0.38507653  0.61492347]
[ 0.38508047  0.61491953]
[ 0.38508728  0.61491272]
[ 0.38509605  0.61490395]
[ 0.38509692  0.61490308]
[ 0.38511132  0.61488868]
[ 0.3851266  0.6148734]
[ 0.38512847  0.61487153]
[ 0.38512926  0.61487074]
[ 0.38513191  0.61486809]
[ 0.38513459  0.61486541]
[ 0.38513463  0.61486537]
[ 0.38513956  0.61486044]
[ 0.38514483  0.61485517]
[ 0.38515374  0.61484626]
[ 0.38515601  0.61484399]
[ 0.38515775  0.61484225]
[ 0.38516152  0.61483848]
[ 0.38516935  0.61483065]
[ 0.38517784  0.61482216]
[ 0.38518142  0.61481858]
[ 0.38518238  0.61481762]
[ 0.38518407  0.61481593]
[ 0.38520128  0.61479872]
[ 0.38521617  0.61478383]
[ 0.38521948  0.61478052]
[ 0.38522071  0.61477929]
[ 0.38522144  0.61477856]
[ 0.38522493  0.61477507]
[ 0.38522741  0.61477259]
[ 0.38523066  0.61476934]
[ 0.38524341  0.61475659]
[ 0.38524729  0.61475271]
[ 0.38524946  0.61475054]
[ 0.38525148  0.61474852]
[ 0.38525539  0.61474461]
[ 0.3852589  0.6147411]
[ 0.38526259  0.61473741]
[ 0.38526344  0.61473656]
[ 0.38526826  0.61473174]
[ 0.38527219  0.61472781]
[ 0.38527639  0.61472361]
[ 0.38527926  0.61472074]
[ 0.38528076  0.61471924]
[ 0.38528263  0.61471737]
[ 0.38528309  0.61471691]
[ 0.38528453  0.61471547]
[ 0.38528776  0.61471224]
[ 0.38529222  0.61470778]
[ 0.38529544  0.61470456]
[ 0.38529987  0.61470013]
[ 0.38530682  0.61469318]
[ 0.38530865  0.61469135]
[ 0.38531087  0.61468913]
[ 0.38531091  0.61468909]
[ 0.38531169  0.61468831]
[ 0.38531578  0.61468422]
[ 0.38531703  0.61468297]
[ 0.38531811  0.61468189]
[ 0.38531861  0.61468139]
[ 0.38532142  0.61467858]
[ 0.38533989  0.61466011]
[ 0.38534437  0.61465563]
[ 0.38534565  0.61465435]
[ 0.38535366  0.61464634]
[ 0.38536469  0.61463531]
[ 0.38537216  0.61462784]
[ 0.38537389  0.61462611]
[ 0.38537581  0.61462419]
[ 0.38537595  0.61462405]
[ 0.38537607  0.61462393]
[ 0.38538246  0.61461754]
[ 0.38538505  0.61461495]
[ 0.38538699  0.61461301]
[ 0.3853928  0.6146072]
[ 0.38539923  0.61460077]
[ 0.38540418  0.61459582]
[ 0.38541064  0.61458936]
[ 0.38541458  0.61458542]
[ 0.38541607  0.61458393]
[ 0.38542292  0.61457708]
[ 0.38542623  0.61457377]
[ 0.3854271  0.6145729]
[ 0.38543895  0.61456105]
[ 0.38544302  0.61455698]
[ 0.38545003  0.61454997]
[ 0.38545489  0.61454511]
[ 0.38545543  0.61454457]
[ 0.38545606  0.61454394]
[ 0.38546182  0.61453818]
[ 0.38546481  0.61453519]
[ 0.38546746  0.61453254]
[ 0.38546903  0.61453097]
[ 0.38546912  0.61453088]
[ 0.3854706  0.6145294]
[ 0.38547675  0.61452325]
[ 0.38549031  0.61450969]
[ 0.38549509  0.61450491]
[ 0.38551202  0.61448798]
[ 0.38551636  0.61448364]
[ 0.38551955  0.61448045]
[ 0.38552032  0.61447968]
[ 0.38552058  0.61447942]
[ 0.38552095  0.61447905]
[ 0.38552101  0.61447899]
[ 0.38552164  0.61447836]
[ 0.38552529  0.61447471]
[ 0.38552941  0.61447059]
[ 0.38553757  0.61446243]
[ 0.38553777  0.61446223]
[ 0.38553844  0.61446156]
[ 0.38553957  0.61446043]
[ 0.38555875  0.61444125]
[ 0.38556144  0.61443856]
[ 0.38556934  0.61443066]
[ 0.38557352  0.61442648]
[ 0.38558651  0.61441349]
[ 0.3855912  0.6144088]
[ 0.38559482  0.61440518]
[ 0.38559697  0.61440303]
[ 0.38560957  0.61439043]
[ 0.38561002  0.61438998]
[ 0.38561067  0.61438933]
[ 0.38561184  0.61438816]
[ 0.38562198  0.61437802]
[ 0.38562921  0.61437079]
[ 0.38563738  0.61436262]
[ 0.38563993  0.61436007]
[ 0.38564009  0.61435991]
[ 0.3856431  0.6143569]
[ 0.38564359  0.61435641]
[ 0.38564443  0.61435557]
[ 0.3856583  0.6143417]
[ 0.38566239  0.61433761]
[ 0.38566249  0.61433751]
[ 0.38566259  0.61433741]
[ 0.38568222  0.61431778]
[ 0.38568299  0.61431701]
[ 0.3856859  0.6143141]
[ 0.38568615  0.61431385]
[ 0.38568882  0.61431118]
[ 0.38569905  0.61430095]
[ 0.38570527  0.61429473]
[ 0.3857223  0.6142777]
[ 0.38572675  0.61427325]
[ 0.38574203  0.61425797]
[ 0.38574444  0.61425556]
[ 0.3857497  0.6142503]
[ 0.38575171  0.61424829]
[ 0.38575397  0.61424603]
[ 0.38575651  0.61424349]
[ 0.3857651  0.6142349]
[ 0.3857781  0.6142219]
[ 0.38578455  0.61421545]
[ 0.38578512  0.61421488]
[ 0.38579089  0.61420911]
[ 0.38579153  0.61420847]
[ 0.38579741  0.61420259]
[ 0.3857978  0.6142022]
[ 0.3858097  0.6141903]
[ 0.38583482  0.61416518]
[ 0.38584056  0.61415944]
[ 0.38584137  0.61415863]
[ 0.38584865  0.61415135]
[ 0.38584877  0.61415123]
[ 0.38585892  0.61414108]
[ 0.38586301  0.61413699]
[ 0.38586487  0.61413513]
[ 0.38587003  0.61412997]
[ 0.385872  0.614128]
[ 0.38587363  0.61412637]
[ 0.38587742  0.61412258]
[ 0.38588194  0.61411806]
[ 0.38588684  0.61411316]
[ 0.38588726  0.61411274]
[ 0.38588857  0.61411143]
[ 0.38589088  0.61410912]
[ 0.38589171  0.61410829]
[ 0.38589395  0.61410605]
[ 0.3858986  0.6141014]
[ 0.38590293  0.61409707]
[ 0.38590383  0.61409617]
[ 0.38590494  0.61409506]
[ 0.3859152  0.6140848]
[ 0.38591935  0.61408065]
[ 0.38592657  0.61407343]
[ 0.38592841  0.61407159]
[ 0.38593637  0.61406363]
[ 0.3859366  0.6140634]
[ 0.3859396  0.6140604]
[ 0.38594283  0.61405717]
[ 0.38594786  0.61405214]
[ 0.38594799  0.61405201]
[ 0.38595103  0.61404897]
[ 0.38595908  0.61404092]
[ 0.38595984  0.61404016]
[ 0.38596269  0.61403731]
[ 0.38596303  0.61403697]
[ 0.3859645  0.6140355]
[ 0.38596716  0.61403284]
[ 0.38596855  0.61403145]
[ 0.38597609  0.61402391]
[ 0.38597769  0.61402231]
[ 0.38597787  0.61402213]
[ 0.38597933  0.61402067]
[ 0.3859945  0.6140055]
[ 0.38599983  0.61400017]
[ 0.38600341  0.61399659]
[ 0.38600489  0.61399511]
[ 0.38600584  0.61399416]
[ 0.38601734  0.61398266]
[ 0.38603038  0.61396962]
[ 0.38603393  0.61396607]
[ 0.38603689  0.61396311]
[ 0.38603834  0.61396166]
[ 0.38604644  0.61395356]
[ 0.38604776  0.61395224]
[ 0.38604865  0.61395135]
[ 0.38605153  0.61394847]
[ 0.38605517  0.61394483]
[ 0.38605894  0.61394106]
[ 0.38606338  0.61393662]
[ 0.38608427  0.61391573]
[ 0.38608585  0.61391415]
[ 0.38609071  0.61390929]
[ 0.38609251  0.61390749]
[ 0.38609476  0.61390524]
[ 0.38610459  0.61389541]
[ 0.38610749  0.61389251]
[ 0.38610891  0.61389109]
[ 0.38611269  0.61388731]
[ 0.3861166  0.6138834]
[ 0.38612568  0.61387432]
[ 0.3861282  0.6138718]
[ 0.38613409  0.61386591]
[ 0.38613826  0.61386174]
[ 0.38614449  0.61385551]
[ 0.38614452  0.61385548]
[ 0.38614606  0.61385394]
[ 0.38614683  0.61385317]
[ 0.38615002  0.61384998]
[ 0.38615917  0.61384083]
[ 0.38616072  0.61383928]
[ 0.38616489  0.61383511]
[ 0.38618231  0.61381769]
[ 0.38619752  0.61380248]
[ 0.38619864  0.61380136]
[ 0.38620177  0.61379823]
[ 0.38621011  0.61378989]
[ 0.3862178  0.6137822]
[ 0.38622303  0.61377697]
[ 0.38622383  0.61377617]
[ 0.38622963  0.61377037]
[ 0.3862298  0.6137702]
[ 0.38623406  0.61376594]
[ 0.38623551  0.61376449]
[ 0.38624949  0.61375051]
[ 0.38624982  0.61375018]
[ 0.3862545  0.6137455]
[ 0.38626688  0.61373312]
[ 0.38627295  0.61372705]
[ 0.38628068  0.61371932]
[ 0.38628314  0.61371686]
[ 0.38628637  0.61371363]
[ 0.38628701  0.61371299]
[ 0.38628726  0.61371274]
[ 0.38628796  0.61371204]
[ 0.38629595  0.61370405]
[ 0.38629746  0.61370254]
[ 0.38629842  0.61370158]
[ 0.38630035  0.61369965]
[ 0.38630239  0.61369761]
[ 0.38630364  0.61369636]
[ 0.38630496  0.61369504]
[ 0.38630515  0.61369485]
[ 0.38630884  0.61369116]
[ 0.38631879  0.61368121]
[ 0.38632091  0.61367909]
[ 0.38632973  0.61367027]
[ 0.3863486  0.6136514]
[ 0.38635496  0.61364504]
[ 0.38636111  0.61363889]
[ 0.3863617  0.6136383]
[ 0.3863692  0.6136308]
[ 0.3863716  0.6136284]
[ 0.38637196  0.61362804]
[ 0.3863832  0.6136168]
[ 0.38640251  0.61359749]
[ 0.38641191  0.61358809]
[ 0.38642221  0.61357779]
[ 0.38642748  0.61357252]
[ 0.38643654  0.61356346]
[ 0.38643819  0.61356181]
[ 0.38644259  0.61355741]
[ 0.38644471  0.61355529]
[ 0.38644969  0.61355031]
[ 0.38645382  0.61354618]
[ 0.38645615  0.61354385]
[ 0.38645699  0.61354301]
[ 0.38645704  0.61354296]
[ 0.38646469  0.61353531]
[ 0.38647231  0.61352769]
[ 0.38647312  0.61352688]
[ 0.3864773  0.6135227]
[ 0.38647957  0.61352043]
[ 0.38648035  0.61351965]
[ 0.38649184  0.61350816]
[ 0.38649215  0.61350785]
[ 0.38649743  0.61350257]
[ 0.3865103  0.6134897]
[ 0.38652559  0.61347441]
[ 0.38653164  0.61346836]
[ 0.38653723  0.61346277]
[ 0.38654673  0.61345327]
[ 0.38654884  0.61345116]
[ 0.38655023  0.61344977]
[ 0.38655515  0.61344485]
[ 0.38656739  0.61343261]
[ 0.38656772  0.61343228]
[ 0.38656812  0.61343188]
[ 0.38656874  0.61343126]
[ 0.38656881  0.61343119]
[ 0.38660495  0.61339505]
[ 0.38661366  0.61338634]
[ 0.3866267  0.6133733]
[ 0.38662884  0.61337116]
[ 0.3866308  0.6133692]
[ 0.38664728  0.61335272]
[ 0.38665611  0.61334389]
[ 0.38665993  0.61334007]
[ 0.38666038  0.61333962]
[ 0.38666155  0.61333845]
[ 0.38666273  0.61333727]
[ 0.38668317  0.61331683]
[ 0.38668971  0.61331029]
[ 0.38669  0.61331]
[ 0.38669697  0.61330303]
[ 0.38669826  0.61330174]
[ 0.38669912  0.61330088]
[ 0.38669917  0.61330083]
[ 0.38670175  0.61329825]
[ 0.38670445  0.61329555]
[ 0.38670877  0.61329123]
[ 0.38671188  0.61328812]
[ 0.38671413  0.61328587]
[ 0.3867143  0.6132857]
[ 0.3867159  0.6132841]
[ 0.38672281  0.61327719]
[ 0.38672512  0.61327488]
[ 0.38672829  0.61327171]
[ 0.38672953  0.61327047]
[ 0.38673071  0.61326929]
[ 0.38673107  0.61326893]
[ 0.38674328  0.61325672]
[ 0.38674477  0.61325523]
[ 0.38675723  0.61324277]
[ 0.38675835  0.61324165]
[ 0.38676191  0.61323809]
[ 0.38676941  0.61323059]
[ 0.38677388  0.61322612]
[ 0.38678399  0.61321601]
[ 0.38678569  0.61321431]
[ 0.38678845  0.61321155]
[ 0.38679356  0.61320644]
[ 0.38680276  0.61319724]
[ 0.38681257  0.61318743]
[ 0.38681627  0.61318373]
[ 0.38682451  0.61317549]
[ 0.38682558  0.61317442]
[ 0.38683187  0.61316813]
[ 0.38683852  0.61316148]
[ 0.38684525  0.61315475]
[ 0.38684594  0.61315406]
[ 0.38684982  0.61315018]
[ 0.38685027  0.61314973]
[ 0.38685113  0.61314887]
[ 0.38685155  0.61314845]
[ 0.38685419  0.61314581]
[ 0.38685467  0.61314533]
[ 0.38685604  0.61314396]
[ 0.38686082  0.61313918]
[ 0.38687728  0.61312272]
[ 0.38687875  0.61312125]
[ 0.38688561  0.61311439]
[ 0.3868864  0.6131136]
[ 0.38690596  0.61309404]
[ 0.38690707  0.61309293]
[ 0.38691147  0.61308853]
[ 0.38691468  0.61308532]
[ 0.38691563  0.61308437]
[ 0.38691767  0.61308233]
[ 0.38691767  0.61308233]
[ 0.38691861  0.61308139]
[ 0.38692036  0.61307964]
[ 0.38692506  0.61307494]
[ 0.38693518  0.61306482]
[ 0.38694813  0.61305187]
[ 0.38694843  0.61305157]
[ 0.38694923  0.61305077]
[ 0.38695034  0.61304966]
[ 0.38696622  0.61303378]
[ 0.38697678  0.61302322]
[ 0.38697926  0.61302074]
[ 0.38698092  0.61301908]
[ 0.38698921  0.61301079]
[ 0.38699317  0.61300683]
[ 0.38699664  0.61300336]
[ 0.38700249  0.61299751]
[ 0.38700919  0.61299081]
[ 0.38700986  0.61299014]
[ 0.38701393  0.61298607]
[ 0.38702113  0.61297887]
[ 0.38703607  0.61296393]
[ 0.38704726  0.61295274]
[ 0.38704795  0.61295205]
[ 0.38705055  0.61294945]
[ 0.38705424  0.61294576]
[ 0.38706132  0.61293868]
[ 0.38706291  0.61293709]
[ 0.38706803  0.61293197]
[ 0.38708747  0.61291253]
[ 0.38709001  0.61290999]
[ 0.38709317  0.61290683]
[ 0.38709819  0.61290181]
